"STATION","DATE","LATITUDE","LONGITUDE","SEA_SURF_TEMP","SST_MM"
"FILL","2003-12-29T21:00:00","43.00","9.20","58.1","3"
"FILL","2003-12-30T00:00:00","43.00","7.80","56.1","3"
"FILL","2003-12-30T03:00:00","42.90","6.40","59.4","3"
"FILL","2003-12-30T06:00:00","43.20","5.30","57.4","3"
"ZQVD9","2003-12-01T06:00:00","36.00","-4.60",,
"ZQVD9","2003-12-01T12:00:00","36.20","-2.70","61.2","0"
"ZQVD9","2003-12-01T18:00:00","36.40","-0.80",,
"ZQVD9","2003-12-30T06:00:00","36.10","-3.40","60.8","0"
"ZQVD9","2003-12-02T00:00:00","36.60","0.80","57.6","0"
"ZQVD9","2003-12-02T12:00:00","36.70","3.10","62.6","0"
"ZQVD9","2003-12-30T18:00:00","36.50","0.00","60.8","0"
"ZQVD9","2003-12-18T06:00:00","48.80","-5.40","54.5","0"
"ZQVD9","2003-12-18T11:00:00","49.50","-3.50","53.6","0"
"ZQVD9","2003-12-26T06:00:00","49.10","-5.10",,
"OXVH2","2003-12-31T00:00:00","36.00","-4.70","58.5","1"
"OXVH2","2003-12-31T03:00:00","36.20","-3.90","59.2","1"
"OXVH2","2003-12-31T06:00:00","36.40","-2.90","58.8","1"
"OXVH2","2003-12-31T09:00:00","36.60","-2.00","58.3","1"
"OXVH2","2003-12-31T12:00:00","37.00","-1.30","57.9","1"
"OXVH2","2003-12-31T15:00:00","37.40","-0.60","57.6","1"
"OXVH2","2003-12-31T18:00:00","38.10","0.00","57.2","1"
"OXVH2","2003-12-31T21:00:00","38.60","0.60","57.0","1"
"OXVH2","2003-12-27T09:00:00","49.90","-2.90","51.8","1"
"OXVH2","2003-12-27T15:00:00","49.40","-4.50","52.0","1"
"OXVH2","2003-12-27T18:00:00","49.00","-5.50","52.0","1"
"KRPD","2003-12-10T18:00:00","37.50","3.80","62.1","1"
"KRPD","2003-12-11T00:00:00","37.80","5.90","63.1","1"
"KRPB","2003-12-16T06:00:00","36.60","-1.30","56.7","1"
"KRPB","2003-12-16T12:00:00","37.00","0.60","57.2","1"
"KRPB","2003-12-17T06:00:00","38.40","6.90","57.7","1"
"KRPB","2003-12-19T06:00:00","38.90","13.30","57.6","1"
"7529","2003-12-05T15:01:00","43.37","7.90","57.2","12"
"7529","2003-12-05T16:26:00","43.42","7.80","57.6","12"
"7529","2003-12-05T17:22:00","43.47","7.71","59.0","12"
"7529","2003-12-05T18:19:00","43.52","7.62","62.1",
"7529","2003-12-05T19:21:00","43.57","7.52","61.9",
"7529","2003-12-05T20:19:00","43.63","7.42","61.9",
"7529","2003-12-08T15:01:00","42.92","5.13","59.5","12"
"7529","2003-12-08T17:54:00","43.15","5.40","60.4","12"
"7529","2003-12-09T05:51:00","43.25","5.13","60.6","12"
"7529","2003-12-09T10:35:00","42.78","5.13","58.5","12"
"7529","2003-12-09T11:58:00","42.63","5.13","57.7","12"
"7529","2003-12-09T13:22:00","42.50","5.13","58.1","12"
"7529","2003-12-09T14:45:00","42.60","5.25","57.6","12"
"7529","2003-12-09T16:08:00","42.70","5.40","57.9","12"
"7529","2003-12-09T17:34:00","42.80","5.52","58.6","12"
"7529","2003-12-10T12:03:00","42.85","5.22","58.5","12"
"7529","2003-12-10T17:39:00","43.25","5.13","59.5","12"
"7529","2003-12-15T15:14:00","43.41","7.09","60.6","12"
"7529","2003-12-17T08:57:00","43.37","7.90","56.3","12"
"7529","2003-12-17T14:56:00","43.37","7.90","58.5","12"
"7529","2003-12-17T16:09:00","43.42","7.80","60.3","12"
"7529","2003-12-17T17:11:00","43.47","7.71","61.0","12"
"7529","2003-12-17T18:13:00","43.52","7.62","61.2",
"7529","2003-12-17T19:12:00","43.57","7.51","61.0",
"7529","2003-12-17T20:13:00","43.62","7.42","61.0",
"DACF","2003-12-20T02:00:00","49.70","-0.20","52.9",
"DACF","2003-12-20T03:00:00","49.50","-0.20","49.8",
"DACF","2003-12-20T14:00:00","49.60","-0.30","51.1",
"DACF","2003-12-20T15:00:00","49.70","-0.70","53.4",
"DACF","2003-12-20T16:00:00","49.90","-1.00","54.0",
"DACF","2003-12-20T22:00:00","49.90","-3.20","55.2",
"DACF","2003-12-20T23:00:00","49.80","-3.60","55.0",
"DACF","2003-12-21T01:00:00","49.50","-4.20","55.0",
"DACF","2003-12-21T02:00:00","49.40","-4.50","55.2",
"DACF","2003-12-21T03:00:00","49.30","-4.80","55.2",
"DACF","2003-12-21T04:00:00","49.20","-5.00","55.2",
"DACF","2003-12-21T05:00:00","49.10","-5.30","55.0",
"DACF","2003-12-21T06:00:00","49.00","-5.60","55.4",
"DACF","2003-12-21T07:00:00","48.80","-5.90","55.6",
"DACF","2003-12-21T08:00:00","48.50","-6.10","55.6",
"DACF","2003-12-20T04:00:00","49.50","0.10","48.9",
"DACF","2003-12-20T05:00:00","49.50","0.20","51.1",
"DACF","2003-12-20T06:00:00","49.50","0.20","52.3",
"DACF","2003-12-20T08:00:00","49.50","0.20","52.3",
"DACF","2003-12-20T10:00:00","49.50","0.20","52.5",
"DACF","2003-12-20T12:00:00","49.50","0.20","52.3",
"DACF","2003-12-20T13:00:00","49.50","0.00","49.5",
"DACF","2003-12-20T01:00:00","50.00","-0.20","54.7",
"DACF","2003-12-20T17:00:00","50.00","-1.30","55.0",
"DACF","2003-12-20T21:00:00","50.00","-2.80","55.2",
"S6HC7","2003-12-18T06:00:00","37.70","5.10",,
"S6HC7","2003-12-17T12:00:00","36.50","13.60","57.2","3"
"S6HC7","2003-12-16T00:00:00","32.60","28.80","69.8","3"
"S6HC7","2003-12-16T12:00:00","34.00","23.50","68.0","3"
"S6HC6","2003-12-12T00:00:00","37.50","6.00",,
"S6HC6","2003-12-12T12:00:00","36.80","0.20",,
"S6HC6","2003-12-10T00:00:00","32.70","28.80",,
"S6HC6","2003-12-10T12:00:00","34.20","23.20",,
"S6HC6","2003-12-27T00:00:00","33.80","24.40",,
"S6HC6","2003-12-27T12:00:00","32.30","29.90",,
"PDHP","2003-12-20T06:00:00","38.00","6.20","62.1","1"
"PDHP","2003-12-21T18:00:00","39.60","9.70",,
"PDHP","2003-12-19T06:00:00","35.80","17.80","64.4","1"
"PDHP","2003-12-18T18:00:00","34.20","23.30","63.7","1"
"PBBT","2003-12-01T18:00:00","36.40","-1.60",,
"PBBT","2003-12-01T06:00:00","36.80","1.50","61.5","0"
"MZPQ3","2003-12-11T06:00:00","36.10","-4.80","59.0",
"MZPQ3","2003-12-11T12:00:00","36.40","-2.90","62.6",
"MZPQ3","2003-12-11T18:00:00","36.90","-1.20","61.7",
"MZPQ3","2003-12-29T06:00:00","36.50","-0.50","60.8",
"MZPQ3","2003-12-29T18:00:00","36.20","-3.50","60.8",
"MZPQ3","2003-12-12T00:00:00","37.60","0.10","57.2",
"MZPQ3","2003-12-12T06:00:00","38.40","1.20","60.8",
"MZPQ3","2003-12-12T18:00:00","39.80","4.50","59.9",
"MZPQ3","2003-12-27T12:00:00","37.60","9.00","62.6",
"MZPQ3","2003-12-27T18:00:00","37.50","7.40","62.6",
"MZPQ3","2003-12-28T00:00:00","37.30","5.70","59.9",
"MZPQ3","2003-12-28T06:00:00","37.10","4.10","60.8",
"MZPQ3","2003-12-28T12:00:00","37.00","2.70",,
"MZPQ3","2003-12-28T18:00:00","36.80","1.50","60.8",
"MZPQ3","2003-12-29T00:00:00","36.70","0.60",,
"MZPQ3","2003-12-16T00:00:00","39.70","14.00","58.1",
"MZPQ3","2003-12-16T06:00:00","38.60","15.20","55.4",
"MZPQ3","2003-12-16T12:00:00","38.00","16.20","55.4",
"MZPQ3","2003-12-16T18:00:00","38.80","17.40","55.4",
"MZPQ3","2003-12-25T18:00:00","39.70","18.20","59.0",
"MZPQ3","2003-12-26T00:00:00","38.70","17.50",,
"MZPQ3","2003-12-26T06:00:00","37.50","16.40","59.0",
"MZPQ3","2003-12-26T12:00:00","36.50","15.30","61.7","0"
"MZPQ3","2003-12-26T18:00:00","36.80","13.70","60.8",
"MZPQ3","2003-12-27T00:00:00","37.00","12.20","57.2",
"MZPQ3","2003-12-27T06:00:00","37.50","10.50","60.8",
"MZPQ3","2003-12-13T00:00:00","40.60","5.60","60.8",
"MZPQ3","2003-12-13T06:00:00","41.50","6.70","60.8",
"MZPQ3","2003-12-15T06:00:00","42.80","10.10","60.8",
"MZPQ3","2003-12-15T18:00:00","40.80","12.70","60.8",
"MZPQ3","2003-12-17T06:00:00","40.10","18.80","53.6",
"MZPQ3","2003-12-17T18:00:00","41.80","17.00","58.1",
"MZPQ3","2003-12-18T00:00:00","42.60","15.70","58.1",
"MZPQ3","2003-12-24T12:00:00","44.80","13.20","55.4",
"MZPQ3","2003-12-25T00:00:00","42.60","15.30","57.2",
"MZPQ3","2003-12-25T06:00:00","41.80","16.70","59.0",
"MZPQ3","2003-12-25T12:00:00","41.00","18.00","59.0",
"9VPP","2003-12-05T12:00:00","36.80","-1.40","60.8",
"9VPP","2003-12-17T12:00:00","36.00","-4.40",,
"9VPP","2003-12-18T12:00:00","38.00","5.60","60.8","1"
"9VPP","2003-12-02T06:00:00","36.10","16.90","66.2",
"9VPP","2003-12-20T12:00:00","35.90","16.80","62.6","1"
"9VPP","2003-12-01T12:00:00","33.90","24.30","71.6",
"9VPP","2003-12-21T12:00:00","33.20","26.70","62.6","1"
"PBBR","2003-12-31T18:00:00","50.00","-2.50",,
"DGRF","2003-12-20T10:00:00","36.50","-2.00","59.9","1"
"DGRF","2003-12-19T18:00:00","37.50","5.10","60.1","1"
"DGRF","2003-12-20T06:00:00","36.80","0.00","59.5","1"
"DGRF","2003-12-17T05:00:00","34.80","18.90","66.4","1"
"DGRF","2003-12-30T18:00:00","47.60","-5.90","52.7","1"
"ZIZF7","2003-12-17T12:00:00","35.60","14.60","56.3","1"
"ZIZF7","2003-12-21T03:00:00","36.00","17.50",,
"ZIZF7","2003-12-31T12:00:00","36.10","19.40",,
"ZIZF7","2003-12-22T12:00:00","40.70","27.50",,
"ZIZF7","2003-12-25T12:00:00","40.60","28.50",,
"3FMK3","2003-12-04T12:00:00","31.90","34.60",,"1"
"FNYF","2003-12-03T00:00:00","39.50","3.50",,
"FNYF","2003-12-03T03:00:00","38.30","3.30",,
"FNYF","2003-12-03T06:00:00","37.10","3.10",,
"FNYF","2003-12-03T15:00:00","37.00","3.30",,
"FNYF","2003-12-03T18:00:00","37.90","4.20",,
"FNYF","2003-12-03T21:00:00","38.80","5.20",,
"FNYF","2003-12-04T00:00:00","39.70","6.10",,
"FNYF","2003-12-05T03:00:00","39.00","6.30",,
"FNYF","2003-12-05T06:00:00","37.80","6.60",,
"FNYF","2003-12-05T15:00:00","37.20","6.80",,
"FNYF","2003-12-05T18:00:00","38.40","6.50","64.0","3"
"FNYF","2003-12-05T21:00:00","39.60","6.20","64.9","3"
"FNYF","2003-12-06T21:00:00","39.80","7.60","64.8","3"
"FNYF","2003-12-07T00:00:00","38.70","8.40","63.5","3"
"FNYF","2003-12-07T03:00:00","37.90","9.40","64.2","3"
"FNYF","2003-12-07T18:00:00","38.40","8.90","62.6","3"
"FNYF","2003-12-07T21:00:00","39.30","8.10","63.7","3"
"FNYF","2003-12-10T00:00:00","38.90","3.40","62.1","3"
"FNYF","2003-12-10T03:00:00","37.90","3.20","62.6","3"
"FNYF","2003-12-10T06:00:00","36.90","3.10","63.1","3"
"FNYF","2003-12-10T15:00:00","37.00","3.10","61.3","3"
"FNYF","2003-12-10T18:00:00","38.10","3.30",,
"FNYF","2003-12-10T21:00:00","39.20","3.40",,
"FNYF","2003-12-14T00:00:00","39.00","8.10","61.7","3"
"FNYF","2003-12-14T03:00:00","38.10","9.10","61.5","3"
"FNYF","2003-12-17T03:00:00","37.90","3.50","61.9","3"
"FNYF","2003-12-17T06:00:00","36.90","3.10","61.9","3"
"FNYF","2003-12-17T18:00:00","38.60","3.80","61.5","3"
"FNYF","2003-12-17T21:00:00","39.70","4.30","60.6","3"
"FNYF","2003-12-19T03:00:00","38.10","3.30",,
"FNYF","2003-12-19T06:00:00","37.00","3.10",,
"FNYF","2003-12-19T12:00:00","36.80","3.10",,
"FNYF","2003-12-19T15:00:00","37.80","3.20",,
"FNYF","2003-12-19T18:00:00","38.90","3.40",,
"FNYF","2003-12-21T03:00:00","39.20","8.00",,
"FNYF","2003-12-21T06:00:00","38.30","8.90",,
"FNYF","2003-12-21T09:00:00","37.40","9.90",,
"FNYF","2003-12-24T06:00:00","39.10","3.40",,
"FNYF","2003-12-24T09:00:00","38.00","3.20",,
"FNYF","2003-12-24T12:00:00","36.90","3.10",,
"FNYF","2003-12-24T18:00:00","36.90","3.10",,
"FNYF","2003-12-24T21:00:00","38.00","3.20",,
"FNYF","2003-12-25T00:00:00","39.10","3.40",,
"FNYF","2003-12-28T00:00:00","39.40","7.90","59.7","3"
"FNYF","2003-12-28T03:00:00","38.40","8.80","59.7","3"
"FNYF","2003-12-28T06:00:00","37.50","9.80","60.8","3"
"FNYF","2003-12-31T03:00:00","39.30","3.40","59.4","3"
"FNYF","2003-12-31T06:00:00","38.20","3.30","59.9","3"
"FNYF","2003-12-31T09:00:00","37.10","3.10","60.6","3"
"FNYF","2003-12-31T12:00:00","36.70","3.00","61.2","3"
"FNYF","2003-12-31T18:00:00","37.40","3.20","60.1","3"
"FNYF","2003-12-31T21:00:00","38.50","3.30","59.9","3"
"FNYF","2003-12-07T06:00:00","37.10","10.40","65.7","3"
"FNYF","2003-12-07T15:00:00","37.70","10.00","64.4","3"
"FNYF","2003-12-14T06:00:00","37.30","10.20","64.8","3"
"FNYF","2003-12-14T12:00:00","36.70","10.30","63.0","3"
"FNYF","2003-12-14T15:00:00","37.80","10.20","63.1","3"
"FNYF","2003-12-14T18:00:00","38.80","10.10","61.9","3"
"FNYF","2003-12-21T18:00:00","37.30","10.40",,
"FNYF","2003-12-21T21:00:00","38.50","10.10",,
"FNYF","2003-12-22T00:00:00","39.70","10.00",,
"FNYF","2003-12-28T09:00:00","36.70","10.20","57.6","3"
"FNYF","2003-12-28T15:00:00","37.40","10.30","61.9","3"
"FNYF","2003-12-28T18:00:00","38.60","10.10","59.4","3"
"FNYF","2003-12-28T21:00:00","39.80","10.00","59.9","3"
"FNYF","2003-12-01T00:00:00","40.30","7.30",,"3"
"FNYF","2003-12-01T03:00:00","41.30","6.60",,"3"
"FNYF","2003-12-01T06:00:00","42.30","5.80",,"3"
"FNYF","2003-12-02T15:00:00","42.80","5.00",,
"FNYF","2003-12-02T18:00:00","41.70","4.50",,
"FNYF","2003-12-02T21:00:00","40.60","4.00",,
"FNYF","2003-12-04T03:00:00","40.70","7.00",,
"FNYF","2003-12-04T06:00:00","41.70","6.60",,
"FNYF","2003-12-04T09:00:00","42.60","5.80",,
"FNYF","2003-12-04T18:00:00","42.40","5.40",,
"FNYF","2003-12-04T21:00:00","41.30","5.80",,
"FNYF","2003-12-06T00:00:00","40.70","5.90","63.3","3"
"FNYF","2003-12-06T03:00:00","41.90","5.60","59.0","3"
"FNYF","2003-12-06T06:00:00","43.10","5.20","60.8","3"
"FNYF","2003-12-06T12:00:00","43.00","5.30","61.9","3"
"FNYF","2003-12-06T15:00:00","42.00","6.20","59.9","3"
"FNYF","2003-12-06T18:00:00","40.80","6.90","63.3","3"
"FNYF","2003-12-08T00:00:00","40.40","8.00","63.3","3"
"FNYF","2003-12-08T03:00:00","41.40","7.20","63.1","3"
"FNYF","2003-12-08T06:00:00","42.20","6.30","59.5","3"
"FNYF","2003-12-08T09:00:00","43.10","5.30","61.5","3"
"FNYF","2003-12-09T12:00:00","43.10","5.20","61.2","3"
"FNYF","2003-12-09T15:00:00","42.10","4.70","59.2","3"
"FNYF","2003-12-09T18:00:00","41.00","4.20","61.0","3"
"FNYF","2003-12-09T21:00:00","40.00","3.60","61.3","3"
"FNYF","2003-12-11T00:00:00","40.20","3.80",,
"FNYF","2003-12-11T03:00:00","41.20","4.30",,
"FNYF","2003-12-11T06:00:00","42.30","4.80",,
"FNYF","2003-12-13T12:00:00","43.10","5.20","60.6","3"
"FNYF","2003-12-13T15:00:00","42.10","6.00","59.4","3"
"FNYF","2003-12-13T18:00:00","41.10","6.70","61.9","3"
"FNYF","2003-12-13T21:00:00","40.10","7.40","63.7","3"
"FNYF","2003-12-14T21:00:00","40.00","9.90","62.8","3"
"FNYF","2003-12-15T00:00:00","41.10","9.60","59.2","3"
"FNYF","2003-12-15T03:00:00","41.40","8.70","61.9","3"
"FNYF","2003-12-15T06:00:00","41.90","8.00","63.0","3"
"FNYF","2003-12-15T09:00:00","42.50","7.20",,
"FNYF","2003-12-15T12:00:00","42.90","5.90",,
"FNYF","2003-12-18T00:00:00","40.90","4.60","60.1","3"
"FNYF","2003-12-18T06:00:00","43.20","5.20","59.9","3"
"FNYF","2003-12-18T15:00:00","42.50","4.90",,
"FNYF","2003-12-18T18:00:00","41.40","4.40",,
"FNYF","2003-12-18T21:00:00","40.40","3.90",,
"FNYF","2003-12-19T21:00:00","40.10","3.70",,
"FNYF","2003-12-20T00:00:00","41.10","4.20",,
"FNYF","2003-12-20T03:00:00","42.20","4.80",,
"FNYF","2003-12-20T06:00:00","43.20","5.30",,
"FNYF","2003-12-20T18:00:00","42.40","5.80",,
"FNYF","2003-12-20T21:00:00","41.30","6.60",,
"FNYF","2003-12-21T00:00:00","40.20","7.30",,
"FNYF","2003-12-22T06:00:00","42.00","9.60",,
"FNYF","2003-12-22T09:00:00","43.00","9.20",,
"FNYF","2003-12-22T12:00:00","43.00","7.70",,
"FNYF","2003-12-22T15:00:00","42.90","6.20",,
"FNYF","2003-12-22T18:00:00","43.20","5.30",,
"FNYF","2003-12-23T18:00:00","43.10","4.80",,
"FNYF","2003-12-23T21:00:00","42.50","3.60",,
"FNYF","2003-12-24T00:00:00","41.30","3.50",,
"FNYF","2003-12-24T03:00:00","40.20","3.50",,
"FNYF","2003-12-25T03:00:00","40.20","3.70",,
"FNYF","2003-12-25T06:00:00","41.20","4.30",,
"FNYF","2003-12-25T09:00:00","42.30","4.80",,
"FNYF","2003-12-27T15:00:00","42.40","5.80","57.6","3"
"FNYF","2003-12-27T18:00:00","41.40","6.50","59.4","3"
"FNYF","2003-12-27T21:00:00","40.40","7.20","60.3","3"
"FNYF","2003-12-29T00:00:00","41.00","9.70","57.9","3"
"FNYF","2003-12-29T03:00:00","41.50","8.50","59.2","3"
"FNYF","2003-12-29T06:00:00","42.30","7.40","59.9","3"
"FNYF","2003-12-29T09:00:00","42.90","6.20","59.7","3"
"FNYF","2003-12-30T18:00:00","42.50","4.90","58.1","3"
"FNYF","2003-12-31T00:00:00","40.40","3.90","58.1","3"
"FN6659","2003-12-02T06:00:00","49.70","0.20",,
"FN6659","2003-12-03T07:00:00","49.70","0.00",,
"FN6659","2003-12-08T09:00:00","49.70","0.20",,
"FN6659","2003-12-09T09:00:00","49.70","0.10",,
"FN6659","2003-12-10T08:00:00","49.70","0.10",,
"FN6659","2003-12-15T06:00:00","49.70","0.10",,
"FN6659","2003-12-17T08:00:00","49.70","0.10",,
"FN6659","2003-12-18T10:00:00","49.70","0.10",,
"FN6659","2003-12-19T10:00:00","49.70","0.10",,
"FN6659","2003-12-29T09:00:00","49.70","0.20",,
"PBCJ","2003-12-06T18:00:00","39.70","14.00","62.6","1"
"PBCJ","2003-12-07T06:00:00","37.90","16.20","62.6","1"
"PBCJ","2003-12-07T18:00:00","39.70","18.40","62.6","1"
"PBCJ","2003-12-11T18:00:00","39.50","19.50","62.6","1"
"PBCJ","2003-12-16T06:00:00","38.20","21.60","55.4","1"
"PBCJ","2003-12-16T18:00:00","36.40","22.20","64.4","1"
"PBCJ","2003-12-19T06:00:00","35.60","25.90","60.8","1"
"PBCJ","2003-12-19T17:00:00","33.90","28.70","64.4","1"
"PBCJ","2003-12-20T06:00:00","31.90","31.60","66.2","1"
"PBCJ","2003-12-02T15:00:00","41.90","9.90","59.0","1"
"PBCJ","2003-12-05T06:00:00","43.10","8.50","55.4","1"
"PBCJ","2003-12-06T06:00:00","42.00","11.40","62.6","1"
"PBCJ","2003-12-08T06:00:00","41.80","16.70","59.0","1"
"PBCJ","2003-12-08T18:00:00","43.70","14.50","59.0","1"
"PBCJ","2003-12-10T18:00:00","43.50","14.50","60.8","1"
"PBCJ","2003-12-11T06:00:00","41.30","17.30","57.2","1"
"PBCK","2003-12-28T06:00:00","41.80","8.00","59.0","1"
"PBCK","2003-12-29T06:00:00","43.40","4.90","53.6","1"
"VTXG","2003-12-13T00:00:00","36.30","-1.20","66.2",
"VTXG","2003-12-13T06:00:00","36.20","-2.80","66.2",
"VTXG","2003-12-24T12:00:00","35.90","-5.70","63.5",
"VTXG","2003-12-25T00:00:00","36.30","-2.70","64.6",
"VTXG","2003-12-25T06:00:00","36.50","-1.20","64.6",
"VTXG","2003-12-11T00:00:00","37.90","8.70","69.4",
"VTXG","2003-12-11T06:00:00","37.60","7.10","69.4",
"VTXG","2003-12-11T12:00:00","37.40","5.50","69.8",
"VTXG","2003-12-12T00:00:00","37.00","2.60","66.2",
"VTXG","2003-12-12T06:00:00","36.80","1.20","66.2",
"VTXG","2003-12-26T00:00:00","37.20","3.50","66.2",
"VTXG","2003-12-26T06:00:00","37.20","5.50","66.2",
"VTXG","2003-12-09T12:00:00","35.40","18.00","69.8",
"VTXG","2003-12-10T00:00:00","36.30","14.90","69.8",
"VTXG","2003-12-10T06:00:00","36.70","13.40","69.4",
"VTXG","2003-12-10T12:00:00","37.00","11.70","69.4",
"VTXG","2003-12-27T00:00:00","37.30","10.60","66.2",
"VTXG","2003-12-27T06:00:00","36.80","12.20","66.2",
"VTXG","2003-12-28T00:00:00","35.80","16.90","66.2",
"VTXG","2003-12-28T06:00:00","35.30","18.40","66.2",
"VTXG","2003-12-07T12:00:00","32.40","29.40","71.6",
"VTXG","2003-12-07T18:00:00","32.90","28.10","69.8",
"VTXG","2003-12-08T00:00:00","33.20","26.80","69.8",
"VTXG","2003-12-08T06:00:00","33.50","25.40","69.8",
"VTXG","2003-12-08T12:00:00","34.00","23.90","69.8",
"VTXG","2003-12-08T18:00:00","34.30","22.50","69.8",
"VTXG","2003-12-09T00:00:00","34.70","20.90","69.8",
"VTXG","2003-12-28T12:00:00","34.90","20.00","66.2",
"VTXG","2003-12-29T00:00:00","34.10","23.00","66.2",
"VTXG","2003-12-29T06:00:00","33.70","24.50","66.2",
"VTXG","2003-12-29T18:00:00","33.00","27.60","68.0",
"VTXG","2003-12-30T00:00:00","32.50","29.00","68.0",
"VTXG","2003-12-07T06:00:00","32.10","30.90","71.6",
"VTXG","2003-12-30T06:00:00","32.10","30.60","68.0",
"XXYY","2003-12-17T15:00:00","36.00","-4.90","62.1","3"
"XXYY","2003-12-17T18:00:00","36.10","-4.10","62.2","3"
"XXYY","2003-12-17T21:00:00","36.30","-3.30","61.7","3"
"XXYY","2003-12-18T00:00:00","36.40","-2.50","61.9","3"
"XXYY","2003-12-18T03:00:00","36.60","-1.70","61.2","3"
"XXYY","2003-12-18T06:00:00","37.00","-0.90","61.0","3"
"XXYY","2003-12-18T09:00:00","37.30","-0.20","61.2","3"
"XXYY","2003-12-25T03:00:00","37.20","-0.30","60.4","3"
"XXYY","2003-12-25T06:00:00","36.90","-1.20","60.4","3"
"XXYY","2003-12-25T09:00:00","36.60","-2.00","60.6","3"
"XXYY","2003-12-25T12:00:00","36.40","-2.90","60.4","3"
"XXYY","2003-12-25T15:00:00","36.20","-3.90","62.1","3"
"XXYY","2003-12-25T18:00:00","36.10","-4.80","61.2","3"
"XXYY","2003-12-25T21:00:00","35.90","-5.70","61.5","3"
"XXYY","2003-12-18T12:00:00","37.70","0.30","61.2","3"
"XXYY","2003-12-18T15:00:00","38.10","1.20","61.5","3"
"XXYY","2003-12-18T18:00:00","38.40","2.00","61.3","3"
"XXYY","2003-12-18T21:00:00","38.90","2.60","61.2","3"
"XXYY","2003-12-19T03:00:00","38.90","4.30","61.0","3"
"XXYY","2003-12-19T06:00:00","38.90","5.10","62.2","3"
"XXYY","2003-12-19T09:00:00","38.80","6.00","61.9","3"
"XXYY","2003-12-19T12:00:00","39.50","6.40","62.2","3"
"XXYY","2003-12-23T12:00:00","39.70","6.80","61.7","3"
"XXYY","2003-12-23T15:00:00","39.00","6.80","60.4","3"
"XXYY","2003-12-23T18:00:00","38.60","6.60","60.6","3"
"XXYY","2003-12-23T21:00:00","38.80","6.20","60.4","3"
"XXYY","2003-12-24T00:00:00","39.00","5.80","60.6","3"
"XXYY","2003-12-24T03:00:00","39.20","5.30","59.9","3"
"XXYY","2003-12-24T06:00:00","39.40","4.80","60.8","3"
"XXYY","2003-12-24T09:00:00","39.40","4.30","59.4","3"
"XXYY","2003-12-24T12:00:00","38.90","3.60","59.9","3"
"XXYY","2003-12-24T15:00:00","38.50","2.90","60.6","3"
"XXYY","2003-12-24T18:00:00","38.20","2.00","60.6","3"
"XXYY","2003-12-24T21:00:00","37.80","1.20","60.8","3"
"XXYY","2003-12-25T00:00:00","37.50","0.40","60.8","3"
"XXYY","2003-12-13T12:00:00","38.10","25.50","61.0","3"
"XXYY","2003-12-14T12:00:00","49.80","-3.10","54.7","3"
"XXYY","2003-12-14T15:00:00","49.50","-4.00","54.7","3"
"XXYY","2003-12-14T18:00:00","49.20","-4.90","54.7","3"
"XXYY","2003-12-14T21:00:00","48.80","-5.70","54.9","3"
"XXYY","2003-12-10T15:00:00","49.40","0.10","50.4","3"
"XXYY","2003-12-10T18:00:00","49.70","0.00","52.3","3"
"XXYY","2003-12-19T15:00:00","40.20","6.80","61.9","3"
"XXYY","2003-12-19T18:00:00","40.90","7.20","61.0","3"
"XXYY","2003-12-19T21:00:00","41.60","7.60","60.8","3"
"XXYY","2003-12-20T00:00:00","42.30","8.10","60.1","3"
"XXYY","2003-12-20T03:00:00","42.80","8.80","59.9","3"
"XXYY","2003-12-20T06:00:00","43.20","9.60","61.0","3"
"XXYY","2003-12-22T15:00:00","43.40","9.90","61.0","3"
"XXYY","2003-12-22T18:00:00","43.10","9.10","58.8","3"
"XXYY","2003-12-22T21:00:00","42.60","8.50","59.9","3"
"XXYY","2003-12-23T00:00:00","42.10","7.90","61.5","3"
"XXYY","2003-12-23T03:00:00","41.60","7.20","60.3","3"
"XXYY","2003-12-23T06:00:00","41.00","6.80","60.3","3"
"XXYY","2003-12-23T09:00:00","40.40","6.70","60.8","3"
"XXYY","2003-12-21T21:00:00","43.40","10.20","60.4","3"
"XXYY","2003-12-22T00:00:00","43.40","10.10","60.8","3"
"XXYY","2003-12-22T06:00:00","43.30","10.00","61.2","3"
"XXYY","2003-12-14T09:00:00","50.00","-2.40","55.0","3"
"ELTF6","2003-12-08T06:00:00","36.60","-1.10","60.8",
"ELTF6","2003-12-08T12:00:00","36.40","-2.70","60.8",
"ELTF6","2003-12-08T18:00:00","36.10","-4.40","62.6",
"ELTF6","2003-12-09T00:00:00","36.00","-6.00","60.8",
"ELTF6","2003-12-06T18:00:00","37.70","8.50","62.6",
"ELTF6","2003-12-07T00:00:00","37.60","6.90","62.6",
